src_port,dst_port,packet_size,protocol,label
8080,80,960,17,Unauthorized Access
80,80,762,6,DDoS Attack
8080,21,825,17,Unauthorized Access
3389,21,1302,17,DDoS Attack
8080,443,961,17,Unauthorized Access
443,21,1277,17,Malware Detected
3389,25,1494,17,Brute Force
443,443,961,17,Brute Force
443,21,1135,6,Brute Force
80,443,1426,6,DDoS Attack
22,25,842,6,Malware Detected
22,21,946,6,Brute Force
443,80,733,6,Malware Detected
3389,25,897,6,Brute Force
3389,80,1049,6,Malware Detected
3389,21,884,6,DDoS Attack
443,80,841,17,Malware Detected
443,443,704,17,Unauthorized Access
22,21,1425,6,Unauthorized Access
3389,53,939,17,Unauthorized Access
22,80,1299,6,Malware Detected
443,25,881,6,Unauthorized Access
3389,53,518,17,DDoS Attack
80,53,507,6,Malware Detected
3389,443,1471,6,Unauthorized Access
22,443,603,6,DDoS Attack
80,21,1004,17,DDoS Attack
22,25,1081,17,Malware Detected
80,21,806,17,Brute Force
22,53,748,6,Brute Force
80,443,842,6,Unauthorized Access
8080,53,936,6,Unauthorized Access
80,443,758,17,Unauthorized Access
22,53,1161,17,Malware Detected
80,80,820,6,Unauthorized Access
80,53,867,17,DDoS Attack
8080,25,1310,6,Malware Detected
443,80,802,17,DDoS Attack
22,443,990,6,DDoS Attack
22,21,1311,6,Unauthorized Access
8080,21,906,17,Brute Force
80,53,808,6,DDoS Attack
8080,53,503,6,DDoS Attack
22,443,1076,6,Malware Detected
8080,80,832,6,DDoS Attack
8080,25,1138,17,Malware Detected
8080,21,576,6,DDoS Attack
3389,25,703,17,Brute Force
80,80,881,17,Unauthorized Access
443,80,731,6,DDoS Attack
22,25,1409,17,Brute Force
22,443,837,6,Malware Detected
80,443,1091,6,Brute Force
8080,21,1277,6,Malware Detected
8080,21,1410,17,Brute Force
22,443,586,17,Unauthorized Access
80,53,1242,6,Unauthorized Access
443,21,1043,6,DDoS Attack
443,25,1429,17,DDoS Attack
80,53,981,6,Malware Detected
443,53,569,6,DDoS Attack
443,53,1083,17,Unauthorized Access
8080,53,1453,17,Unauthorized Access
80,53,768,6,DDoS Attack
3389,53,573,17,Malware Detected
8080,443,1292,6,Brute Force
22,25,663,6,DDoS Attack
3389,53,625,6,Brute Force
3389,53,881,17,Malware Detected
3389,21,619,6,Brute Force
22,53,929,6,Unauthorized Access
8080,80,993,6,Malware Detected
443,21,521,17,DDoS Attack
80,25,1023,17,DDoS Attack
80,443,583,6,DDoS Attack
80,21,774,6,DDoS Attack
443,443,1410,17,DDoS Attack
8080,443,1342,17,Malware Detected
22,443,824,6,Unauthorized Access
3389,80,1428,6,DDoS Attack
3389,21,673,6,Unauthorized Access
8080,80,1240,17,Malware Detected
8080,80,1314,6,DDoS Attack
80,25,1446,17,Brute Force
8080,25,605,17,Malware Detected
80,53,1399,6,DDoS Attack
8080,21,1483,17,Brute Force
443,443,660,6,DDoS Attack
22,53,1132,6,DDoS Attack
22,80,1023,17,DDoS Attack
80,21,651,6,Malware Detected
443,80,555,6,Brute Force
80,443,723,17,Brute Force
3389,25,1451,6,Malware Detected
80,25,1068,6,Malware Detected
22,443,1400,6,Unauthorized Access
3389,25,1383,17,Malware Detected
3389,443,1329,17,Brute Force
80,53,1350,17,DDoS Attack
8080,80,995,17,DDoS Attack
8080,25,945,17,Unauthorized Access
3389,80,1241,6,Brute Force
22,21,698,17,DDoS Attack
22,53,1481,17,Unauthorized Access
80,80,787,6,DDoS Attack
80,80,632,6,Brute Force
22,443,883,17,DDoS Attack
443,443,1207,6,Malware Detected
80,21,607,6,DDoS Attack
8080,443,612,17,Brute Force
22,443,903,17,Brute Force
8080,25,1120,17,DDoS Attack
3389,80,1409,6,DDoS Attack
3389,25,1187,6,DDoS Attack
8080,443,956,17,Unauthorized Access
3389,443,894,6,DDoS Attack
22,21,1102,6,Unauthorized Access
3389,25,1174,6,Unauthorized Access
3389,443,714,6,DDoS Attack
22,80,1009,6,Unauthorized Access
3389,53,1115,6,Brute Force
80,25,833,17,DDoS Attack
443,53,745,6,Brute Force
22,443,827,6,Brute Force
8080,443,661,6,Brute Force
22,21,780,6,DDoS Attack
8080,25,620,6,DDoS Attack
80,80,1122,6,Brute Force
443,25,1001,17,Unauthorized Access
443,443,865,6,DDoS Attack
443,21,535,6,DDoS Attack
443,53,1452,6,Brute Force
22,21,804,6,DDoS Attack
80,53,793,17,Brute Force
80,53,1062,6,Brute Force
443,21,628,17,Malware Detected
8080,53,996,17,Unauthorized Access
3389,21,887,17,Brute Force
3389,443,1203,6,DDoS Attack
80,80,1112,17,DDoS Attack
80,443,855,6,Brute Force
80,25,1204,17,Brute Force
3389,80,1026,17,Malware Detected
3389,25,787,17,Unauthorized Access
8080,80,898,6,Brute Force
80,443,793,6,DDoS Attack
80,53,1256,6,Brute Force
8080,80,1156,17,Malware Detected
443,25,1076,6,DDoS Attack
443,53,1414,17,Brute Force
22,443,1469,17,Unauthorized Access
3389,21,928,6,Malware Detected
443,80,1046,6,Brute Force
3389,21,619,17,DDoS Attack
8080,443,1170,17,Brute Force
443,443,565,17,Brute Force
8080,80,1272,6,Malware Detected
80,443,1075,6,Malware Detected
8080,53,671,6,Brute Force
22,53,906,17,Unauthorized Access
22,53,1042,17,Brute Force
3389,443,1103,6,DDoS Attack
80,53,816,17,Malware Detected
8080,80,1394,6,Brute Force
8080,21,1323,6,Brute Force
8080,80,573,6,DDoS Attack
3389,25,597,17,Brute Force
22,25,1164,17,Malware Detected
443,53,517,17,Malware Detected
80,53,1431,6,Unauthorized Access
22,443,1208,6,Malware Detected
8080,443,596,17,DDoS Attack
443,25,1106,6,Unauthorized Access
80,80,1168,6,Malware Detected
3389,21,1246,17,Unauthorized Access
3389,80,1490,17,Unauthorized Access
22,443,664,17,Malware Detected
80,443,1262,17,DDoS Attack
22,25,1364,6,Unauthorized Access
22,53,1477,6,Malware Detected
80,53,1462,17,Malware Detected
22,53,667,17,DDoS Attack
443,21,1149,17,Malware Detected
443,25,850,6,Brute Force
3389,25,959,6,Brute Force
80,80,1125,17,Brute Force
22,80,658,6,Brute Force
3389,443,1465,6,Brute Force
443,53,1458,6,Malware Detected
8080,80,1450,17,Malware Detected
80,443,1227,6,Brute Force
8080,21,746,6,Brute Force
8080,80,1016,6,Brute Force
8080,53,1099,17,Unauthorized Access
3389,443,928,17,DDoS Attack
80,53,1039,6,Brute Force
8080,21,1401,17,Unauthorized Access
443,21,855,17,Unauthorized Access
22,25,861,17,Malware Detected
22,21,1358,6,Malware Detected
443,443,952,6,Malware Detected
3389,80,928,6,Brute Force
443,443,672,6,Brute Force
80,21,1243,17,Unauthorized Access
80,80,1009,6,Brute Force
80,53,1106,17,Malware Detected
22,53,1353,6,DDoS Attack
3389,53,1453,17,Brute Force
3389,443,1395,17,DDoS Attack
3389,80,1377,17,DDoS Attack
3389,53,1303,6,Brute Force
22,25,831,6,DDoS Attack
3389,21,726,6,Malware Detected
8080,80,1384,17,Brute Force
8080,21,1133,17,DDoS Attack
8080,443,975,6,DDoS Attack
443,443,1448,17,DDoS Attack
80,443,1232,17,Brute Force
80,443,1209,17,Malware Detected
3389,443,1139,6,Malware Detected
22,21,846,17,DDoS Attack
8080,80,1181,6,Unauthorized Access
3389,80,511,6,Brute Force
22,21,951,17,Malware Detected
80,21,1033,6,Brute Force
22,21,1236,17,Brute Force
3389,443,1146,6,Malware Detected
80,443,1038,6,DDoS Attack
3389,80,811,6,DDoS Attack
3389,53,1251,6,Brute Force
22,25,534,6,Brute Force
8080,443,619,17,Unauthorized Access
443,25,959,17,Brute Force
3389,25,522,17,DDoS Attack
22,443,1439,6,Brute Force
8080,443,1189,17,DDoS Attack
443,53,870,6,Malware Detected
22,53,1212,17,DDoS Attack
8080,25,674,6,Brute Force
3389,25,1320,6,Brute Force
3389,80,537,6,Brute Force
443,53,647,6,Malware Detected
22,80,570,6,Brute Force
443,53,1365,17,Malware Detected
3389,25,1310,17,DDoS Attack
443,443,1147,17,Malware Detected
443,21,894,6,Brute Force
80,21,1032,6,Brute Force
8080,80,782,6,Brute Force
8080,443,845,17,DDoS Attack
8080,21,1493,17,Unauthorized Access
443,80,885,17,Unauthorized Access
8080,25,583,6,Brute Force
3389,21,662,6,Brute Force
443,443,1426,6,Brute Force
22,25,693,17,Unauthorized Access
80,53,603,6,Malware Detected
443,53,957,6,DDoS Attack
3389,21,1205,17,Unauthorized Access
22,80,711,17,Brute Force
8080,443,1233,17,Brute Force
3389,80,1387,17,Brute Force
80,80,1104,6,Brute Force
3389,53,829,17,Unauthorized Access
22,443,769,6,Unauthorized Access
80,21,527,17,Unauthorized Access
3389,21,968,6,Malware Detected
3389,53,1154,6,Brute Force
8080,53,1212,6,DDoS Attack
22,25,658,6,DDoS Attack
3389,21,1239,6,Brute Force
22,25,1203,6,Unauthorized Access
443,80,1389,6,Brute Force
22,80,1099,6,Unauthorized Access
443,80,1462,17,Malware Detected
443,25,1403,6,DDoS Attack
8080,21,795,17,DDoS Attack
8080,80,939,6,Brute Force
22,443,827,17,Unauthorized Access
8080,443,583,6,DDoS Attack
8080,53,590,6,Brute Force
22,80,1446,6,Malware Detected
8080,443,644,17,Unauthorized Access
22,21,1377,6,DDoS Attack
80,80,1400,6,DDoS Attack
80,80,530,17,DDoS Attack
8080,21,1319,6,DDoS Attack
8080,80,1305,6,Malware Detected
3389,80,1419,6,DDoS Attack
3389,53,1237,6,Brute Force
443,443,602,6,Malware Detected
22,53,1479,6,Malware Detected
80,443,868,6,Malware Detected
8080,25,1110,6,Brute Force
3389,21,872,6,Unauthorized Access
8080,53,672,6,Brute Force
22,25,821,6,Malware Detected
80,80,1412,17,Unauthorized Access
443,53,882,6,Malware Detected
80,53,1386,17,Brute Force
80,53,865,17,DDoS Attack
22,80,1357,17,Unauthorized Access
8080,443,1302,17,Malware Detected
3389,80,1237,6,Malware Detected
3389,25,1470,17,Brute Force
3389,21,782,17,Unauthorized Access
443,25,1021,17,Brute Force
22,53,1347,17,Brute Force
22,21,1415,6,DDoS Attack
80,53,556,6,Brute Force
22,80,981,6,DDoS Attack
3389,21,1310,17,Malware Detected
3389,443,945,17,Brute Force
22,80,1283,6,Malware Detected
80,53,960,6,DDoS Attack
443,53,1063,17,Unauthorized Access
8080,80,757,17,Malware Detected
22,53,1396,17,Malware Detected
8080,25,1106,17,DDoS Attack
8080,21,526,6,Unauthorized Access
80,443,1335,6,Malware Detected
443,53,693,17,Brute Force
3389,443,681,17,Unauthorized Access
80,80,1167,6,DDoS Attack
3389,80,808,17,DDoS Attack
8080,443,1072,6,Malware Detected
443,21,789,17,Malware Detected
8080,21,1330,6,Brute Force
3389,443,1149,17,Brute Force
3389,443,1171,17,Brute Force
8080,443,686,17,Malware Detected
80,53,551,17,DDoS Attack
80,443,778,6,Malware Detected
3389,21,748,6,Unauthorized Access
8080,80,1439,6,Malware Detected
8080,443,776,17,Malware Detected
3389,21,546,17,Unauthorized Access
80,443,1175,6,Unauthorized Access
8080,21,929,6,DDoS Attack
22,21,1264,6,DDoS Attack
443,80,1236,6,Unauthorized Access
443,21,639,17,DDoS Attack
22,53,544,17,Brute Force
3389,443,597,17,Malware Detected
22,21,839,17,Malware Detected
80,53,564,6,DDoS Attack
8080,80,683,6,Brute Force
443,21,906,6,DDoS Attack
80,21,951,6,Malware Detected
3389,53,514,6,Brute Force
22,53,1352,17,Unauthorized Access
80,25,1147,6,Brute Force
22,80,525,6,DDoS Attack
443,80,620,6,DDoS Attack
22,21,806,6,Brute Force
3389,21,1150,17,DDoS Attack
443,80,969,6,DDoS Attack
3389,443,1089,6,DDoS Attack
80,53,544,17,Unauthorized Access
443,25,1325,6,Unauthorized Access
80,80,1292,6,Unauthorized Access
3389,53,1256,6,DDoS Attack
22,53,677,17,Malware Detected
22,443,1360,6,Malware Detected
3389,25,732,6,Brute Force
22,53,604,17,Unauthorized Access
3389,80,580,17,Unauthorized Access
80,443,542,6,DDoS Attack
8080,53,650,17,Unauthorized Access
80,53,1500,17,Brute Force
8080,25,536,6,Brute Force
22,53,647,17,Malware Detected
8080,443,1044,17,DDoS Attack
8080,53,567,17,Unauthorized Access
22,25,729,17,Brute Force
8080,53,1325,17,Unauthorized Access
3389,25,1016,17,Malware Detected
8080,53,505,6,Malware Detected
8080,80,1392,6,Unauthorized Access
22,80,1322,6,Malware Detected
80,80,917,17,Malware Detected
80,25,1114,6,Malware Detected
8080,21,1222,6,DDoS Attack
80,21,1000,6,Unauthorized Access
8080,53,864,17,Brute Force
8080,25,1342,17,Brute Force
80,25,1066,6,Unauthorized Access
22,21,1062,17,Brute Force
443,21,994,17,DDoS Attack
22,443,798,6,Malware Detected
8080,53,938,6,Brute Force
443,21,1313,6,Brute Force
443,53,1310,17,Malware Detected
22,53,896,17,DDoS Attack
8080,80,1057,17,Malware Detected
443,443,671,6,Malware Detected
22,80,662,6,DDoS Attack
443,80,559,6,DDoS Attack
22,25,1129,6,Unauthorized Access
80,25,588,17,Brute Force
80,80,1442,6,Malware Detected
443,25,1059,17,Unauthorized Access
22,443,1429,17,Malware Detected
22,443,833,6,Malware Detected
80,80,999,6,Unauthorized Access
443,21,1481,6,Brute Force
3389,53,905,17,Unauthorized Access
3389,25,957,17,Unauthorized Access
80,443,1395,17,Brute Force
80,21,708,6,DDoS Attack
443,53,1195,6,Unauthorized Access
3389,80,632,17,Malware Detected
443,53,1314,17,Unauthorized Access
80,53,1294,6,Brute Force
443,80,596,6,Malware Detected
3389,443,1061,17,DDoS Attack
22,21,1096,6,Malware Detected
80,21,1089,17,DDoS Attack
80,25,902,6,Brute Force
22,21,674,6,Brute Force
22,80,1234,17,Malware Detected
80,80,684,6,Unauthorized Access
3389,53,1151,6,Unauthorized Access
80,21,515,17,Malware Detected
8080,21,1118,17,Malware Detected
80,53,1018,17,DDoS Attack
80,53,1305,17,Malware Detected
8080,443,933,17,Malware Detected
80,21,918,6,Unauthorized Access
80,53,634,17,Unauthorized Access
443,443,1200,17,DDoS Attack
22,80,1261,17,DDoS Attack
80,25,990,17,Unauthorized Access
443,80,613,6,Brute Force
3389,443,956,17,Unauthorized Access
80,21,1434,17,Malware Detected
443,443,570,17,Unauthorized Access
8080,21,1393,17,Unauthorized Access
8080,53,516,6,Brute Force
3389,25,1423,17,DDoS Attack
8080,80,1327,6,Malware Detected
22,53,778,6,DDoS Attack
22,80,738,6,DDoS Attack
8080,80,1472,6,Brute Force
443,80,1197,6,Brute Force
80,80,1180,17,Malware Detected
3389,21,1480,6,Malware Detected
443,21,1355,6,Brute Force
3389,443,1396,17,Brute Force
22,21,1213,17,DDoS Attack
443,80,1214,6,DDoS Attack
443,443,1108,6,Brute Force
8080,80,1307,6,DDoS Attack
3389,21,566,17,DDoS Attack
8080,25,703,6,DDoS Attack
443,443,1013,17,Brute Force
3389,443,1154,6,DDoS Attack
443,53,731,6,Malware Detected
22,443,1348,6,Malware Detected
8080,443,539,17,DDoS Attack
80,80,1095,17,DDoS Attack
443,21,1437,6,Malware Detected
8080,80,1481,6,Unauthorized Access
8080,25,1096,17,Unauthorized Access
3389,21,1431,6,DDoS Attack
8080,21,1343,6,Malware Detected
80,53,776,6,DDoS Attack
443,21,797,17,DDoS Attack
80,443,1091,17,Brute Force
22,21,1050,6,DDoS Attack
22,53,1323,17,Brute Force
80,53,1191,6,Unauthorized Access
80,80,913,6,DDoS Attack
443,80,1191,6,Malware Detected
80,443,1191,6,Malware Detected
80,80,1176,6,Malware Detected
8080,25,1373,6,Unauthorized Access
443,53,1370,17,Unauthorized Access
3389,443,1031,17,DDoS Attack
80,443,1437,17,Unauthorized Access
443,53,1240,17,DDoS Attack
443,25,1287,6,Unauthorized Access
8080,21,1334,6,DDoS Attack
80,21,1022,6,Brute Force
443,53,1186,17,Malware Detected
443,443,1009,6,Unauthorized Access
443,443,936,17,DDoS Attack
22,80,1247,6,Brute Force
80,443,1306,6,Malware Detected
80,53,1260,6,DDoS Attack
3389,53,1166,17,DDoS Attack
3389,80,1384,17,DDoS Attack
8080,80,926,6,DDoS Attack
80,80,1227,17,Malware Detected
3389,53,832,17,Unauthorized Access
8080,80,935,6,DDoS Attack
8080,25,819,6,Malware Detected
22,443,716,17,Malware Detected
22,80,1158,6,Malware Detected
8080,80,1375,6,Unauthorized Access
3389,53,1400,17,DDoS Attack
3389,25,1281,17,Unauthorized Access
8080,53,883,6,Brute Force
80,80,930,17,DDoS Attack
8080,21,1268,17,Brute Force
8080,53,1208,17,DDoS Attack
22,443,1490,17,Brute Force
22,443,1367,17,Brute Force
22,25,905,17,Malware Detected
3389,80,1459,17,Malware Detected
22,21,1425,17,DDoS Attack
3389,443,993,17,Malware Detected
8080,80,1048,6,Malware Detected
443,80,1130,6,Brute Force
80,80,707,17,Unauthorized Access
8080,21,871,17,Unauthorized Access
22,21,1281,17,Malware Detected
443,80,1086,6,Malware Detected
22,25,1063,17,Malware Detected
443,443,654,6,Brute Force
80,25,1012,17,Malware Detected
8080,25,1447,6,Brute Force
3389,443,997,6,Brute Force
443,21,543,6,Brute Force
22,25,511,17,Brute Force
80,443,679,17,DDoS Attack
8080,21,1084,6,Unauthorized Access
80,443,1326,17,Malware Detected
3389,80,928,17,Unauthorized Access
80,25,1077,6,Malware Detected
22,25,534,6,DDoS Attack
3389,443,1022,17,Brute Force
8080,25,922,6,Unauthorized Access
80,80,1092,6,Brute Force
80,443,1196,17,Brute Force
80,443,692,6,Malware Detected
80,21,906,17,Brute Force
80,25,1278,17,DDoS Attack
22,80,1452,17,Unauthorized Access
80,80,1438,6,DDoS Attack
80,25,653,6,Malware Detected
80,443,1099,17,Unauthorized Access
22,21,951,6,Malware Detected
443,80,1253,6,Unauthorized Access
80,25,1345,6,Unauthorized Access
8080,25,1087,17,Brute Force
3389,80,938,6,Brute Force
8080,53,1166,17,Malware Detected
8080,80,1327,17,Malware Detected
8080,25,811,6,DDoS Attack
22,21,1248,6,Unauthorized Access
22,21,1271,6,Unauthorized Access
22,53,667,17,Malware Detected
22,53,1306,6,DDoS Attack
8080,80,658,17,Brute Force
22,25,795,17,Unauthorized Access
443,25,954,17,Unauthorized Access
22,21,843,17,Unauthorized Access
22,443,1001,6,Unauthorized Access
80,80,1017,17,DDoS Attack
8080,53,703,17,Brute Force
3389,53,1358,6,Unauthorized Access
80,443,1102,6,Malware Detected
8080,53,1192,6,Unauthorized Access
80,21,926,17,Brute Force
3389,443,1131,17,DDoS Attack
8080,25,1181,6,Malware Detected
22,443,1160,17,DDoS Attack
8080,21,866,17,Malware Detected
22,53,1104,6,DDoS Attack
8080,443,853,6,Malware Detected
443,21,872,6,Malware Detected
8080,80,917,17,Unauthorized Access
80,25,1207,17,DDoS Attack
22,443,1151,17,DDoS Attack
80,25,1205,17,Malware Detected
22,80,819,6,Malware Detected
80,21,1104,17,Malware Detected
80,25,1042,17,Unauthorized Access
443,53,1312,17,DDoS Attack
3389,53,1117,17,DDoS Attack
3389,53,1216,17,Malware Detected
22,21,1383,17,Unauthorized Access
3389,53,1396,17,Unauthorized Access
80,25,909,17,Brute Force
80,80,1377,17,DDoS Attack
80,21,649,6,Malware Detected
3389,80,944,17,DDoS Attack
8080,25,634,17,Unauthorized Access
22,21,524,17,DDoS Attack
3389,80,838,17,DDoS Attack
3389,25,1389,6,Unauthorized Access
3389,53,761,17,Malware Detected
80,21,852,6,Malware Detected
3389,53,1007,17,Malware Detected
3389,443,708,6,Malware Detected
3389,25,1271,6,Malware Detected
8080,443,1286,17,Unauthorized Access
8080,80,1344,17,Malware Detected
443,53,1365,6,Brute Force
22,80,1199,6,DDoS Attack
22,21,681,6,Malware Detected
22,25,1254,6,Malware Detected
8080,21,1240,6,DDoS Attack
80,25,1244,17,Unauthorized Access
8080,443,1337,6,Malware Detected
443,443,1186,17,Unauthorized Access
3389,53,1129,17,Malware Detected
22,80,973,17,DDoS Attack
443,53,555,6,Brute Force
22,25,1372,6,Malware Detected
8080,80,1340,6,Brute Force
443,80,509,6,Brute Force
443,443,1040,17,Unauthorized Access
80,53,1156,17,Unauthorized Access
443,53,1049,6,Brute Force
8080,443,1101,17,Unauthorized Access
8080,443,1423,6,Brute Force
8080,21,722,6,Malware Detected
22,21,1110,6,DDoS Attack
8080,21,1333,6,DDoS Attack
3389,25,813,17,Malware Detected
443,80,1391,6,Brute Force
8080,80,501,6,Brute Force
8080,25,1225,17,Brute Force
80,25,697,17,Unauthorized Access
443,443,1429,17,Unauthorized Access
3389,80,1278,17,Brute Force
